代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
15026.0,鹏华增华混合A,沪港深积极配置,0,0,2024-07-04,0.6911,-0.0026,-15.59
15027.0,鹏华增华混合C,沪港深积极配置,0,0,2024-07-04,0.6808,-0.0025,-15.91
15999.0,中欧预见稳健养老目标一年持有混合（FOF）A,保守混合,0,0,2024-07-02,0.9438,-0.0015,-1.61
14947.0,南方高质量优选混合C,沪港深积极配置,0,0,2024-07-04,0.8352,-0.0028,-0.01
14946.0,南方高质量优选混合A,沪港深积极配置,0,0,2024-07-04,0.8446,-0.0028,0.28
15269.0,招商瑞联1年持有期混合C,沪港深保守混合,0,0,2024-07-04,1.0034,-0.0023,1.65
15268.0,招商瑞联1年持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0112,-0.0022,1.86
14804.0,汇安添利18个月持有期混合C,沪港深保守混合,0,0,2024-07-04,0.9023,-0.0014,0.75
14803.0,汇安添利18个月持有期混合A,沪港深保守混合,0,0,2024-07-04,0.9092,-0.0014,0.95
16067.0,鹏华新能源汽车混合A,沪港深积极配置,0,0,2024-07-04,0.5197,-0.0010,-25.57
16082.0,工银中证同业存单AAA指数7天持有,短债,0,0,2024-07-04,1.0439,0.0001,1.28
970172.0,平安现金宝现金,货币市场,0,0,2024-07-04,1.0000,0.0000,0.61
16068.0,鹏华新能源汽车混合C,沪港深积极配置,0,0,2024-07-04,0.5136,-0.0011,-25.81
15286.0,国投瑞银产业转型一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.4884,-0.0062,-25.94
15285.0,国投瑞银产业转型一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.4942,-0.0062,-25.72
16083.0,中加中证同业存单AAA指数7天持有期,短债,0,0,2024-07-04,1.0408,0.0000,1.03
16066.0,英大中证同业存单AAA指数7天持有,短债,0,0,2024-07-04,1.0091,-0.0001,-0.34
15265.0,中泰星汇平衡三个月持有混合（FOF）C,标准混合,0,0,2024-07-03,0.8895,-0.0017,1.13
15264.0,中泰星汇平衡三个月持有混合（FOF）A,标准混合,0,0,2024-07-03,0.8947,-0.0017,1.28
16019.0,招商中证电池主题ETF联接A,行业股票 - 其它,0,0,2024-07-04,0.4311,-0.0060,-19.04
16020.0,招商中证电池主题ETF联接C,行业股票 - 其它,0,0,2024-07-04,0.4276,-0.0060,-19.21
970173.0,华安证券月月红现金,货币市场,0,0,2024-07-04,1.0000,0.0000,0.57
970161.0,西南双喜增利现金管理,货币市场,0,0,2024-07-04,1.0000,0.0000,0.81
16029.0,湘财成长优选一年持有期混合A,积极配置 - 大盘成长,0,0,2024-07-04,0.6481,-0.0103,-18.95
16030.0,湘财成长优选一年持有期混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.6418,-0.0102,-19.16
16060.0,大成健康产业混合C,行业混合 - 医药,0,0,2024-07-04,1.0090,-0.0140,-23.44
16062.0,大成多策略混合（LOF）C,灵活配置,0,0,2024-07-04,1.1699,-0.0108,-13.34
16047.0,鹏扬利鑫60天滚动持有债券E,普通债券,0,0,2024-07-04,1.0703,0.0001,1.82
180401.0,鹏华深圳能源 REIT,基础设施REITs（封闭式）,0,0,2024-07-04,5.5493,0.0000,-0.37
15696.0,农银绿色能源混合,积极配置 - 大盘成长,0,0,2024-07-04,0.6156,-0.0027,-17.20
15851.0,南华瑞诚一年定开债券,纯债（封闭式）,0,0,2024-07-04,1.0688,0.0000,2.02
15132.0,鹏扬稳健优选一年持有混合（FOF）C,保守混合,0,0,2024-07-02,0.9010,-0.0017,-3.69
16015.0,博远利兴纯债一年定开债券,纯债（封闭式）,0,0,2024-07-04,1.0152,0.0003,2.57
15554.0,融通价值成长混合C,沪港深积极配置,0,0,2024-07-04,0.8151,-0.0274,-25.12
15131.0,鹏扬稳健优选一年持有混合（FOF）A,保守混合,0,0,2024-07-02,0.9080,-0.0017,-3.49
15920.0,申万菱信专精特新主题混合C,沪港深积极配置,0,0,2024-07-04,0.5825,-0.0198,-33.34
15553.0,融通价值成长混合A,沪港深积极配置,0,0,2024-07-04,0.8231,-0.0277,-24.94
15919.0,申万菱信专精特新主题混合A,沪港深积极配置,0,0,2024-07-04,0.5871,-0.0199,-33.20
15972.0,中航航行宝货币B,货币市场,0,0,2024-07-04,1.0000,0.0000,1.07
16041.0,华安新机遇灵活配置混合C,灵活配置,0,0,2024-07-04,1.3992,-0.0016,1.48
16061.0,长城环保主题灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.4359,-0.0047,-12.38
16040.0,华安新动力灵活配置混合C,保守混合,0,0,2024-07-04,1.2584,-0.0005,1.09
15860.0,宝盈国证证券龙头指数C,行业股票 - 金融地产,0,0,2024-07-04,0.8407,-0.0130,-13.45
15859.0,宝盈国证证券龙头指数A,行业股票 - 金融地产,0,0,2024-07-04,0.8449,-0.0130,-13.34
16087.0,中银慧泽积极3个月持有混合（FOF）C,积极配置 - 大盘平衡,0,0,2024-07-02,0.7437,-0.0061,-8.73
16086.0,中银慧泽积极3个月持有混合（FOF）A,积极配置 - 大盘平衡,0,0,2024-07-02,0.7497,-0.0061,-8.54
16084.0,中银慧泽平衡3个月持有混合（FOF）A,保守混合,0,0,2024-07-02,0.8699,-0.0041,-2.79
16085.0,中银慧泽平衡3个月持有混合（FOF）C,保守混合,0,0,2024-07-02,0.8646,-0.0041,-2.94
15061.0,中信建投沪深300指数增强A,大盘平衡股票,0,0,2024-07-04,0.8927,-0.0048,1.95
15062.0,中信建投沪深300指数增强C,大盘平衡股票,0,0,2024-07-04,0.8858,-0.0047,1.76
900016.0,中信证券现金增值,货币市场,0,0,2024-07-04,1.0000,0.0000,0.61
12902.0,平安添悦债券A,积极债券,0,0,2024-07-04,1.0380,-0.0005,2.98
12903.0,平安添悦债券C,积极债券,0,0,2024-07-04,1.0443,-0.0004,2.73
16096.0,汇添富和聚宝货币C,货币市场,0,0,2024-07-04,1.0000,0.0000,1.08
16033.0,华宝中证1000指数C,中盘成长股票,0,0,2024-07-04,0.7259,-0.0149,-17.70
15138.0,国富均衡增长混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.9137,0.0000,5.99
16094.0,华泰紫金添鑫30天滚动中短债C,短债,0,0,2024-07-04,1.0535,0.0001,1.84
15137.0,国富均衡增长混合A,积极配置 - 大盘成长,0,0,2024-07-04,0.9226,0.0001,6.27
14041.0,民生加银金融优选混合C,沪港深积极配置,0,0,2024-07-04,0.8234,-0.0044,2.11
16093.0,华泰紫金添鑫30天滚动中短债A,短债,0,0,2024-07-04,1.0581,0.0001,1.95
14040.0,民生加银金融优选混合A,沪港深积极配置,0,0,2024-07-04,0.8297,-0.0045,2.31
15501.0,中银恒嘉60天滚动持有短债E,短债,0,0,2024-07-04,1.0847,0.0001,2.07
15807.0,中银宏观策略灵活配置混合C,灵活配置,0,0,2024-07-04,0.9440,0.0010,3.74
15491.0,博时科创主题灵活配置混合（LOF）C,积极配置 - 大盘成长,0,0,2024-07-04,1.4179,0.0036,-0.79
970162.0,东海证券现金管家,货币市场,0,0,2024-07-04,1.0000,0.0000,0.82
14955.0,国联安添益增长债券A,积极债券,0,0,2024-07-04,1.0084,-0.0036,0.89
14956.0,国联安添益增长债券C,积极债券,0,0,2024-07-04,1.0035,-0.0037,0.78
15135.0,工银专精特新混合A,沪港深积极配置,0,0,2024-07-04,0.6047,-0.0105,-23.98
14991.0,嘉合磐恒债券A,积极债券,0,0,2024-07-04,1.0100,-0.0021,0.60
15136.0,工银专精特新混合C,沪港深积极配置,0,0,2024-07-04,0.5977,-0.0104,-24.21
15653.0,鹏华永平6个月定开债券,纯债（封闭式）,0,0,2024-07-04,1.0334,-0.0002,2.16
14992.0,嘉合磐恒债券C,积极债券,0,0,2024-07-04,1.0023,-0.0021,0.39
16102.0,申万菱信碳中和智选混合C,沪港深积极配置,0,0,2024-07-04,0.5290,-0.0015,-12.45
16101.0,申万菱信碳中和智选混合A,沪港深积极配置,0,0,2024-07-04,0.5331,-0.0015,-12.26
15164.0,鑫元晟利一年定开债,纯债（封闭式）,0,0,2024-07-04,1.0685,-0.0002,3.11
15083.0,易方达优势驱动一年持有混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-03,0.8278,-0.0056,-3.53
15087.0,易方达优势先锋一年持有混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-03,0.8016,-0.0052,-4.50
15084.0,易方达优势驱动一年持有混合（FOF）C,积极配置 - 大盘成长,0,0,2024-07-03,0.8233,-0.0056,-3.67
159633.0,易方达中证1000ETF,中盘成长股票,0,0,2024-07-04,1.9389,-0.0429,-17.93
15088.0,易方达优势先锋一年持有混合（FOF）C,积极配置 - 大盘成长,0,0,2024-07-03,0.7971,-0.0052,-4.65
562990.0,易方达中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.6908,-0.0025,2.89
16128.0,景顺长城中证红利低波动100ETF联接A,大盘价值股票,0,0,2024-07-04,1.1881,-0.0094,4.08
16129.0,景顺长城中证红利低波动100ETF联接C,大盘价值股票,0,0,2024-07-04,1.1859,-0.0094,4.04
16126.0,景顺长城景泰永利纯债债券A,纯债,0,0,2024-07-04,1.0522,-0.0003,2.33
16127.0,景顺长城景泰永利纯债债券C,纯债,0,0,2024-07-04,1.0525,-0.0003,2.28
16141.0,汇添富稳瑞30天滚动持有中短债C,短债,0,0,2024-07-04,1.0480,0.0001,1.65
16140.0,汇添富稳瑞30天滚动持有中短债A,短债,0,0,2024-07-04,1.0484,0.0002,1.66
560550.0,广发中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.6867,-0.0025,3.12
15606.0,广发集祥债券A,积极债券,0,0,2024-07-04,0.9759,-0.0018,0.03
15832.0,永赢宏泰短债A,短债,0,0,2024-07-04,1.0097,0.0000,1.84
15607.0,广发集祥债券C,积极债券,0,0,2024-07-04,0.9702,-0.0017,-0.12
970175.0,国海现金宝,货币市场,0,0,2024-07-04,1.0000,0.0000,0.59
15833.0,永赢宏泰短债C,短债,0,0,2024-07-04,1.0097,0.0000,1.73
15733.0,尚正新能源产业混合C,沪港深积极配置,0,0,2024-07-04,0.5256,-0.0073,-19.67
15732.0,尚正新能源产业混合A,沪港深积极配置,0,0,2024-07-04,0.5317,-0.0074,-19.43
14962.0,国联兴鸿优选混合C,沪港深积极配置,0,0,2024-07-04,0.6939,-0.0057,-11.64
14961.0,国联兴鸿优选混合A,沪港深积极配置,0,0,2024-07-04,0.7006,-0.0058,-11.41
970178.0,南京证券神州天添利货币,货币市场,0,0,2024-07-04,1.0000,0.0000,0.68
16139.0,中银证券慧泽进取3个月持有期混合（FOF）C,积极配置 - 大盘平衡,0,0,2024-07-02,0.7176,-0.0054,-11.69
16137.0,中银证券慧泽稳健3个月持有期混合（FOF）C,保守混合,0,0,2024-07-02,0.9253,-0.0025,-1.89
16138.0,中银证券慧泽进取3个月持有期混合（FOF）A,积极配置 - 大盘平衡,0,0,2024-07-02,0.7232,-0.0054,-11.51
16056.0,博时纳斯达克100ETF发起式联接（QDII）A美元现汇,QDII美国股票,0,0,2024-07-03,$0.2168,0.0017,15.87
16136.0,中银证券慧泽稳健3个月持有期混合（FOF）A,保守混合,0,0,2024-07-02,0.9289,-0.0025,-1.79
16058.0,博时纳斯达克100ETF发起式联接（QDII）C美元现汇,QDII美国股票,0,0,2024-07-03,$0.2154,0.0017,15.81
16055.0,博时纳斯达克100ETF发起式联接（QDII）A人民币,QDII美国股票,0,0,2024-07-03,1.5464,0.0128,16.71
16057.0,博时纳斯达克100ETF发起式联接（QDII）C人民币,QDII美国股票,0,0,2024-07-03,1.5360,0.0127,16.58
560060.0,汇添富中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.6833,-0.0025,2.67
159639.0,南方中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.6895,-0.0025,2.94
159642.0,大成中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.7031,-0.0026,2.60
159641.0,招商中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.7105,-0.0026,3.21
561190.0,富国中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.6894,-0.0025,2.82
14952.0,国泰睿鸿一年定期开放债券,纯债（封闭式）,0,0,2024-06-30,1.0452,0.0001,3.62
14944.0,蜂巢润和六个月持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0058,-0.0013,2.14
159638.0,嘉实中证高端装备细分50ETF,行业股票 - 其它,0,0,2024-07-04,0.6376,-0.0079,-16.08
159640.0,工银瑞信中证上海环交所碳中和ETF,大盘成长股票,0,0,2024-07-04,0.6857,-0.0025,2.62
14945.0,蜂巢润和六个月持有期混合C,沪港深保守混合,0,0,2024-07-04,0.9982,-0.0012,1.94
15288.0,永赢优质生活混合C,沪港深积极配置,0,0,2024-07-04,0.6598,-0.0015,-6.20
15287.0,永赢优质生活混合A,沪港深积极配置,0,0,2024-07-04,0.6672,-0.0016,-5.92
15611.0,万家匠心致远一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.7642,-0.0023,-1.93
15610.0,万家匠心致远一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.7715,-0.0023,-1.68
15036.0,银华核心动力精选混合C,沪港深积极配置,0,0,2024-07-04,0.6090,-0.0009,-12.89
15035.0,银华核心动力精选混合A,沪港深积极配置,0,0,2024-07-04,0.6159,-0.0010,-12.63
12564.0,景顺长城90天持有期短债债券C,短债,0,0,2024-07-04,1.0595,0.0001,1.92
12563.0,景顺长城90天持有期短债债券A,短债,0,0,2024-07-04,1.0632,0.0001,2.02
16107.0,红土创新丰源中短债B,短债,0,0,2024-07-04,1.0486,-0.0001,2.40
16153.0,中银慧泽稳健3个月持有混合（FOF）A,保守混合,0,0,2024-07-02,0.9907,-0.0003,1.40
16154.0,中银慧泽稳健3个月持有混合（FOF）C,保守混合,0,0,2024-07-02,0.9868,-0.0002,1.30
15541.0,大成丰华稳健六个月持有混合（FOF）,保守混合,0,0,2024-07-02,0.9688,-0.0012,2.02
15034.0,泰信优势领航混合,积极配置 - 大盘平衡,0,0,2024-07-04,0.7744,0.0014,-4.97
14987.0,华安产业趋势混合A,沪港深积极配置,0,0,2024-07-04,0.6505,0.0072,-21.66
14966.0,永赢坤益债券,纯债,0,0,2024-07-04,1.0340,-0.0001,2.60
14988.0,华安产业趋势混合C,沪港深积极配置,0,0,2024-07-04,0.6430,0.0071,-21.91
15939.0,平安盈福6个月持有债券（FOF）C,积极债券,0,0,2024-07-03,1.0188,0.0003,2.89
15938.0,平安盈福6个月持有债券（FOF）A,积极债券,0,0,2024-07-03,1.0266,0.0003,3.09
15910.0,鑫元裕丰债,纯债,0,0,2024-07-04,1.0693,-0.0002,3.07
16059.0,长城久鼎灵活配置混合C,灵活配置,0,0,2024-07-04,1.7864,-0.0069,-12.21
15890.0,富国中证500基本面精选股票C,沪港深股票,0,0,2024-07-04,0.8260,-0.0104,-4.01
15889.0,富国中证500基本面精选股票A,沪港深股票,0,0,2024-07-04,0.8356,-0.0104,-3.72
15983.0,国泰君安稳债双利6个月持有债券C,积极债券,0,0,2024-07-04,1.0078,-0.0008,0.33
15982.0,国泰君安稳债双利6个月持有债券A,积极债券,0,0,2024-07-04,1.0158,-0.0008,0.53
16155.0,鹏扬消费行业混合A,行业混合 - 消费,0,0,2024-07-04,0.8535,-0.0086,-5.58
16156.0,鹏扬消费行业混合C,行业混合 - 消费,0,0,2024-07-04,0.8469,-0.0086,-5.76
15146.0,同泰新能源1年持有股票C,沪港深股票,0,0,2024-07-04,0.7372,0.0020,-11.45
15145.0,同泰新能源1年持有股票A,沪港深股票,0,0,2024-07-04,0.7424,0.0020,-11.26
15018.0,西部利得双兴一年定开债券,纯债（封闭式）,0,0,2024-07-04,1.0226,-0.0002,2.78
16173.0,汇添富优势企业精选混合C,沪港深积极配置,0,0,2024-07-04,0.6963,0.0005,1.10
16165.0,汇添富优势企业精选混合A,沪港深积极配置,0,0,2024-07-04,0.7027,0.0005,1.40
15094.0,华商300智选混合A,沪港深积极配置,0,0,2024-07-04,0.8709,-0.0047,2.21
15095.0,华商300智选混合C,沪港深积极配置,0,0,2024-07-04,0.8645,-0.0046,2.02
16112.0,国投瑞银顺熙一年定开债,纯债（封闭式）,0,0,2024-07-04,1.0400,0.0002,2.97
16160.0,天弘安恒60天滚动持有短债C,短债,0,0,2024-07-04,1.0687,0.0001,1.88
561510.0,华泰柏瑞中证中药ETF,行业股票-医药,0,0,2024-07-04,0.9920,-0.0178,-12.43
15465.0,兴证全球兴益债券C,积极债券,0,0,2024-07-04,1.0122,-0.0018,2.26
15464.0,兴证全球兴益债券A,积极债券,0,0,2024-07-04,1.0200,-0.0018,2.47
15892.0,富国上证50基本面精选股票C,大盘平衡股票,0,0,2024-07-04,0.9497,0.0002,10.83
15891.0,富国上证50基本面精选股票A,大盘平衡股票,0,0,2024-07-04,0.9605,0.0002,11.17
16186.0,广发中证全指电力ETF联接C,行业股票 - 其它,0,0,2024-07-04,1.1146,-0.0057,19.94
16185.0,广发中证全指电力ETF联接A,行业股票 - 其它,0,0,2024-07-04,1.1211,-0.0057,20.11
16054.0,泰康先进材料股票C,大盘成长股票,0,0,2024-07-04,0.8335,-0.0012,1.97
16053.0,泰康先进材料股票A,大盘成长股票,0,0,2024-07-04,0.8416,-0.0012,2.24
562390.0,银华中证中药ETF,行业股票-医药,0,0,2024-07-04,0.9290,-0.0167,-12.23
16193.0,恒生前海恒悦纯债A,纯债,0,0,2024-07-04,1.0121,0.0001,2.55
159647.0,鹏华中证中药ETF,行业股票-医药,0,0,2024-07-04,0.9369,-0.0169,-12.01
15334.0,天弘合利债券C,纯债,0,0,2024-07-04,1.0289,0.0000,2.25
16194.0,恒生前海恒悦纯债C,纯债,0,0,2024-07-04,1.0174,0.0000,3.05
15333.0,天弘合利债券A,纯债,0,0,2024-07-04,1.0294,-0.0001,2.30
15595.0,交银施罗德臻选回报混合C,保守混合,0,0,2024-07-04,1.0572,-0.0001,0.70
16042.0,华安稳健回报混合C,保守混合,0,0,2024-07-04,1.2832,-0.0006,2.30
16050.0,华商高端装备制造股票C,大盘成长股票,0,0,2024-07-04,1.7476,-0.0097,-5.07
16134.0,嘉实沪深300指数研究增强C,大盘平衡股票,0,0,2024-07-04,0.7674,-0.0036,0.67
16048.0,华商新量化灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.7530,-0.0010,3.85
16071.0,华安智联混合（LOF）C,保守混合,0,0,2024-07-04,0.9980,-0.0039,0.73
16069.0,华商研究精选灵活配置混合C,积极配置 - 中小盘,0,0,2024-07-04,2.1840,-0.0230,-12.67
16070.0,华商新常态灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.6670,-0.0020,-8.88
16049.0,华商甄选回报混合C,沪港深积极配置,0,0,2024-07-04,1.3127,-0.0035,5.02
16052.0,华商改革创新股票C,大盘成长股票,0,0,2024-07-04,1.6636,-0.0169,-7.55
16051.0,华商万众创新灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.5450,-0.0170,-12.76
16217.0,中银证券慧泽平衡3个月持有期混合（FOF）A,标准混合,0,0,2024-07-02,0.8320,-0.0042,-5.89
15811.0,兴证全球恒泰一年定开债券,纯债（封闭式）,0,0,2024-07-04,1.0122,0.0001,2.70
16218.0,中银证券慧泽平衡3个月持有期混合（FOF）C,标准混合,0,0,2024-07-02,0.8272,-0.0042,-6.03
16237.0,华夏数字经济龙头混合A,沪港深积极配置,0,0,2024-07-04,0.7504,-0.0129,-24.22
16238.0,华夏数字经济龙头混合C,沪港深积极配置,0,0,2024-07-04,0.7448,-0.0129,-24.37
15024.0,鹏华兴鹏一年持有期混合A,沪港深保守混合,0,0,2024-07-04,0.9901,-0.0014,-1.31
15025.0,鹏华兴鹏一年持有期混合C,沪港深保守混合,0,0,2024-07-04,0.9847,-0.0014,-1.45
15445.0,申万菱信绿色纯债债券A,纯债,0,0,2024-07-04,1.0241,0.0000,0.97
15446.0,申万菱信绿色纯债债券C,纯债,0,0,2024-07-04,1.0158,-0.0001,0.77
11849.0,西部利得量化价值一年持有期混合,积极配置 - 大盘成长,0,0,2024-07-04,0.9197,-0.0095,-5.42
15335.0,上银慧信利三个月定开债券,纯债（封闭式）,0,0,2024-07-04,1.0472,0.0001,3.07
16172.0,鹏扬利泽债券D,普通债券,0,0,2024-07-04,1.0892,0.0002,1.95
16025.0,工银稳健丰瑞90天持有短债C,短债,0,0,2024-07-04,1.0476,0.0001,1.56
16024.0,工银稳健丰瑞90天持有短债A,短债,0,0,2024-07-04,1.0516,0.0001,1.66
15622.0,平安合禧1年定开债,纯债（封闭式）,0,0,2024-07-04,1.0740,-0.0002,3.15
15063.0,华润元大润丰纯债债券A,纯债,0,0,2024-07-04,1.0523,0.0000,1.89
562530.0,华夏中证智选1000价值稳健策略ETF,中盘平衡股票,0,0,2024-07-04,0.9419,-0.0163,-7.29
15064.0,华润元大润丰纯债债券C,纯债,0,0,2024-07-04,1.0472,0.0000,1.77
16223.0,中欧货币 - E,货币市场,0,0,2024-07-04,1.0000,0.0000,0.94
15310.0,华泰柏瑞南方东英恒生科技ETF联接（QDII）A,QDII行业股票,0,0,2024-07-04,0.9022,0.0049,-0.73
560010.0,广发中证1000ETF,中盘成长股票,0,0,2024-07-04,1.9284,-0.0423,-18.31
16131.0,国泰君安品质生活混合C,沪港深积极配置,0,0,2024-07-04,0.8997,-0.0131,3.16
560080.0,汇添富中证中药 ETF,行业股票-医药,0,0,2024-07-04,1.0137,-0.0185,-12.26
15163.0,景顺长城鑫景产业精选一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.8042,-0.0027,-9.92
16130.0,国泰君安品质生活混合A,沪港深积极配置,0,0,2024-07-04,0.9068,-0.0132,3.37
15571.0,创金合信医药优选3个月持有期混合C,行业混合 - 医药,0,0,2024-07-04,0.6348,-0.0107,-20.61
15162.0,景顺长城鑫景产业精选一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.8125,-0.0027,-9.64
15934.0,中泰安悦6个月定开债C,纯债（封闭式）,0,0,2024-07-04,1.0173,-0.0002,2.82
15570.0,创金合信医药优选3个月持有期混合A,行业混合 - 医药,0,0,2024-07-04,0.6419,-0.0108,-20.37
15933.0,中泰安悦6个月定开债A,纯债（封闭式）,0,0,2024-07-04,1.0178,-0.0002,2.97
16080.0,财通资管通达稳健3个月持有债券（FOF）A,积极债券,0,0,2024-07-03,1.0708,0.0002,2.33
16081.0,财通资管通达稳健3个月持有债券（FOF）C,积极债券,0,0,2024-07-03,1.0657,0.0002,2.20
